atri0,atri1,atri2,atri3,atri4,atri5,atri6,atri7,atri8,atri9,atri10,atri11,atri12,atri13,atri14,atri15,atri16,atri17,atri18,atri19,atri20,atri21,atri22,atri23,atri24,atri25,atri26,atri27,atri28,atri29,atri30,atri31,atri32,atri33,atri34,atri35,atri36,atri37,atri38,atri39,atri40,atri41,atri42,atri43,atri44,atri45,atri46,atri47,atri48,atri49,atri50,atri51,atri52,atri53,atri54,atri55,atri56,atri57,atri58,atri59,Classes
13.138341158059472,36.74544646678495,27.277511743215044,36.75849530026364,37.29359652560083,36.74544646678495,79.08830740062766,36.75849530026364,63.751285321821044,99.94156687346704,136.9757992662475,100.02893784184366,0.07717374326330312,0.06997415580095341,0.0746133567242954,0.07103870100924205,0.07157987291311907,0.06997415580095341,0.06793149463129626,0.07103870100924205,0.06784463376046744,0.062395921080103216,0.06338988202416267,0.063681035031601,0.7247691487017066,0.6016003599923743,0.6535872781851721,0.6141646682706223,0.6193930596281901,0.6016003599923743,0.5524658601915469,0.6141646682706223,0.5626678785067792,0.498484294829143,0.497940436413003,0.5198980827687536,0.9986338195018725,0.9961715550257769,0.9971584476700446,0.9961701894433653,0.9961214896872228,0.9961715550257769,0.9917450168968565,0.9961701894433653,0.9933689188765876,0.9895652884398934,0.985675030172242,0.989556094213432,1.1350482524778298,2.142606042191447,1.7726774530271383,2.1165475805424063,2.0103938087774282,2.142606042191447,3.129998038702929,2.1165475805424063,2.7043923338566205,3.6508702666544237,4.233674004192871,3.571624847522985,lucas
8.14326421491914,28.78207075904744,22.400414274530274,28.80910935340646,26.821724791013583,28.78207075904744,65.68793475418413,28.80910935340646,50.77792386185245,83.17097099985573,115.10561124213831,83.88541598352596,0.08519098906347995,0.07816640954218784,0.08271206890157144,0.07895182406082403,0.07953768503729225,0.07816640954218784,0.07614085337171879,0.07895182406082403,0.07565782629652967,0.07056615310208428,0.07151651774946588,0.07141563793708758,0.7475019645340648,0.6235504776912054,0.6775708733537747,0.6366055676930298,0.637438443840074,0.6235504776912054,0.5763887309900764,0.6366055676930298,0.573111019060519,0.5150052192222154,0.5191220427303188,0.5387143107642665,0.9991094475603913,0.9968479720754917,0.9975466281121326,0.9968450064672166,0.9970670943423066,0.9968479720754917,0.9927955681456658,0.9968450064672166,0.9944482328139509,0.9908800390348079,0.9873580770506564,0.990801636748889,0.9327986437141367,1.9027479654078507,1.579746216075157,1.8812242510969317,1.7221362330198537,1.9027479654078507,2.807077013598325,1.8812242510969317,2.396690214547354,3.315073254548078,3.838571147798743,3.2592109232565134,lucas
10.672600417318721,31.254154945912997,21.861505088726517,29.15024454311113,33.26057014106581,31.254154945912997,67.76123823221758,29.15024454311113,60.592804814233354,89.82156910323833,121.95447785639405,89.97534463084165,0.0872667480321536,0.08050165856561572,0.08467195061277792,0.08121111770948035,0.082076811079558,0.08050165856561572,0.07837683881506229,0.08121111770948035,0.07836791917045108,0.07295601082639576,0.07377070711919899,0.0737911579510024,0.7347386830159633,0.6129544953578071,0.661506536089586,0.6265413711490684,0.6303709475566168,0.6129544953578071,0.5642257731175779,0.6265413711490684,0.5723349280508851,0.5107776828256801,0.5099805308894101,0.5340556838756142,0.9988097200449071,0.9965088339917627,0.9975577679249674,0.9967438408081398,0.9962909802013515,0.9965088339917627,0.9924182888413651,0.9967438408081398,0.9932438189437717,0.9899522223132532,0.9863334384594326,0.9899349563466162,1.055816379760042,2.0666000176423878,1.6922918841336114,2.0128789438089916,1.9267208725182863,2.0666000176423878,3.0596234309623425,2.0128789438089916,2.659831240188385,3.616233391482273,4.217200602725369,3.546926850382346,lucas
11.406794470526862,29.616679898458248,19.663432933194155,27.86231749112162,32.849284874608166,29.616679898458248,62.15968553870291,27.86231749112162,57.75045460491889,83.75231830642305,112.63030987945491,84.14885035610759,0.08578873563852152,0.0790135044774196,0.08346659773057523,0.0797790515156087,0.08032440653689399,0.0790135044774196,0.07700185771015682,0.0797790515156087,0.0765193154726394,0.0712212304970292,0.07234270748140124,0.07218216851860729,0.7403432738742821,0.6214586474117557,0.673100106904112,0.6352185261625314,0.6359917053547809,0.6214586474117557,0.5730408855170701,0.6352185261625314,0.5775837659761898,0.5168756827184678,0.5180788362086644,0.5407919641295628,0.9987122948617793,0.9966509773062716,0.9977763059492046,0.9968493534252013,0.9962920089604023,0.9966509773062716,0.992958777943032,0.9968493534252013,0.9934818202498826,0.9905145319407631,0.9872205872561991,0.9904695600991187,1.0290558163797598,1.9510423711370515,1.5750913361169083,1.9112914555297464,1.8425646551724142,1.9510423711370515,2.8566063023012553,1.9112914555297464,2.510390502354789,3.4018244776432645,3.9312139675052404,3.3283141616715426,lucas
11.914707224830453,32.586109559234316,23.056132567849705,31.882612772436072,34.70701410658306,32.586109559234316,68.53702275104601,31.882612772436072,60.83266287284143,89.52292073818549,119.61999475890988,91.12359819519679,0.08373520290882937,0.07680021383472267,0.0812236231586438,0.07759287147156622,0.07837795284657766,0.07680021383472267,0.0747690888370598,0.07759287147156622,0.074667119331345,0.06905068888554566,0.06999499675199884,0.07009178372417318,0.7382431482575045,0.6143973861332573,0.6644556488348096,0.6288117383146071,0.6341766745219954,0.6143973861332573,0.5687280687255581,0.6288117383146071,0.5759068685674339,0.513418851893601,0.5153290649192532,0.5374097940956253,0.9986419585386174,0.9962797991346859,0.9973675985547141,0.9963601074494758,0.996044409802278,0.9962797991346859,0.992162199145405,0.9963601074494758,0.9930673991525243,0.9897639450544069,0.9862982450311114,0.9895808502790616,1.053491784037559,2.054629330144634,1.690964248434238,2.021856959432306,1.8933320271682363,2.054629330144634,2.9914422071129714,2.021856959432306,2.58085099424385,3.521169711834837,4.054350104821802,3.4479118846814707,lucas
8.777259389671366,26.31778516144419,18.23658337682671,24.234977015887946,26.90799046499479,26.31778516144419,58.46053216527195,24.234977015887946,49.654788069073746,79.90207040831041,107.95965343291408,72.88728505659678,0.0831253541024428,0.07645419606786766,0.081796219463892,0.07771983427654751,0.07699500664654502,0.07645419606786766,0.07521306147329636,0.07771983427654751,0.07288474060312726,0.06862394663302812,0.07045839960752537,0.07007790246266567,0.7407964974190806,0.6227670699499248,0.68210448030449,0.6408143122341936,0.6296819787362414,0.6227670699499248,0.5794426942067906,0.6408143122341936,0.5670305855464588,0.5153380036994264,0.522056911808735,0.5427973344343843,0.9990349297704842,0.9971019183185127,0.9979920958167334,0.9973312723347448,0.9970410398585274,0.9971019183185127,0.993553606047882,0.9973312723347448,0.9945388937025555,0.991186871656986,0.9880776511713155,0.9919605595465497,0.9542286124152325,1.836520398195248,1.476621216075157,1.754711988003174,1.731507967607106,1.836520398195248,2.695397489539748,1.754711988003174,2.392556253270538,3.2549776367046612,3.745076650943396,3.060597316404561,lucas
8.91006781429316,28.494470417961278,20.682339509394577,25.596025235150147,26.577498040752353,28.494470417961278,63.83102445083683,25.596025235150147,47.77295918367344,79.64680093388071,113.95908674004201,78.24857360213007,0.08619592149171652,0.07884084168844835,0.0835710485319623,0.07981945813809518,0.08039568409255783,0.07884084168844835,0.07668592209645342,0.07981945813809518,0.07623707452676817,0.07066147006231925,0.07170419368013886,0.07175496247889138,0.753143249847011,0.6277053433639331,0.6828443382201294,0.6452206372875651,0.6444247268125917,0.6277053433639331,0.579705316778757,0.6452206372875651,0.5826595323469163,0.5191020172285652,0.52084475739641,0.5452565835643833,0.9990410724594818,0.9969290791072842,0.9977711269043487,0.9972414463532515,0.9971395671831804,0.9969290791072842,0.9931116069459854,0.9972414463532515,0.9948582768548544,0.9914042010947361,0.9876851788961655,0.9915550326006841,0.9185315597287425,1.8611413318696688,1.5341336116910225,1.7903920857550784,1.6781903082549627,1.8611413318696688,2.7804033734309646,1.7903920857550784,2.3189560439560424,3.265050956834248,3.8380568658280922,3.1534476200469586,lucas
10.278244001043305,31.906537811886388,23.28671385699373,30.77056073392339,31.851211468129552,31.906537811886388,69.43494377615063,30.77056073392339,57.87295591313446,91.33744638711453,122.10423873165628,88.6050419065857,0.080910568405052,0.07351677926465844,0.07785756663496037,0.07429813945442293,0.07547895873377429,0.07351677926465844,0.07095610140541785,0.07429813945442293,0.07181330524456424,0.06562837300166584,0.06613769091556003,0.06665941310567017,0.7402427584787548,0.6162233732126009,0.6672207740791943,0.6287323007568112,0.6367635662695623,0.6162233732126009,0.5657764944008938,0.6287323007568112,0.5799332880563581,0.5124182806040393,0.5091884593683206,0.5323069789353257,0.9989000829526209,0.9965793655400106,0.9975034023481119,0.9967011475883237,0.9965916478763199,0.9965793655400106,0.9925424633298586,0.9967011475883237,0.9938074864952596,0.9901909085961392,0.986862555254793,0.9904843062554674,1.0243838028169021,2.000944194510604,1.6442621346555315,1.959644669221547,1.852373955067921,2.000944194510604,2.9293933054393317,1.959644669221547,2.5290718210361067,3.4562735273671628,3.9905463836477972,3.363315014231186,lucas
6.046592983828896,26.598377553654082,20.478464248434246,24.516948128109874,21.008744775339604,26.598377553654082,64.51709924163178,24.516948128109874,42.75080455259028,82.0135327448485,117.22090539832284,78.36056386983378,0.08226655197830601,0.07517104526444067,0.07965945416692977,0.07593029469972454,0.07625182392211455,0.07517104526444067,0.0733425378526035,0.07593029469972454,0.07234643019964707,0.06783553735999212,0.06908569383287605,0.06871702129154952,0.7555164945901567,0.6215478236686242,0.6709069405295027,0.6327409126048487,0.6459750650888627,0.6215478236686242,0.5700431595719466,0.6327409126048487,0.5828618567140483,0.5162381079350338,0.5140914744848429,0.5341594415792447,0.9993392433660846,0.9970882368200257,0.9977581877512025,0.9973160885989085,0.9977042797635067,0.9970882368200257,0.99292471270222,0.9973160885989085,0.9953286309759728,0.9910062822384896,0.9871226118938223,0.9914067980118014,0.8727927751695359,1.8993991786487892,1.5790318371607521,1.838768169210111,1.6456178160919537,1.8993991786487892,2.8527817730125524,1.838768169210111,2.332940868655156,3.3665383455096336,3.937624475890989,3.2648410959982153,lucas
10.81751434533124,28.825506973644234,20.81916427453027,29.368418817241174,31.555368338558004,28.825506973644234,62.50543933054389,29.368418817241174,55.31787349555204,79.85049710785536,109.47297235324955,83.0917550924043,0.08896910326610989,0.08187135669674513,0.08677509151760077,0.08300497115755369,0.08326506537730738,0.08187135669674513,0.07990232704222247,0.08300497115755369,0.07924606341592845,0.07380599700782514,0.07491851028223608,0.07507036470495548,0.7632745820316584,0.646885532341167,0.7033778778970907,0.6646755229873497,0.6609163977444287,0.646885532341167,0.6053412087863627,0.6646755229873497,0.6007069562680301,0.5395727995947498,0.5472269647346426,0.5688321680453018,0.9986648226999532,0.9964354036765336,0.9974251628408705,0.996368261564928,0.9961057669638752,0.9964354036765336,0.9922549401930079,0.996368261564928,0.9931742775744875,0.9901084513641222,0.9864097235853998,0.9897068870860953,0.9451486697965569,1.8125986258539417,1.4709257567849683,1.7725471362155756,1.7013126959247664,1.8125986258539417,2.6469207635983283,1.7725471362155756,2.3271618262689695,3.164501383769888,3.648732311320755,3.062302435697327,lucas
